"University","Title","Abstract","Relevance Score","Publication URL","Coordinates"
"""Aston_University""","""ICT adoption by logistics service providers - Research Explorer : Aston University""","""Edward Sweeney ORCiD: http://orcid.org/0000-0002-8389-4446\nAbstract\nRecent years have seen innovations in the logistics and freight transport industry in relation to Information and communication technologies (ICT) diffusion. The implementation of such technologies by third party logistics providers (3PLs) allows the real-time exchange of information between supply chain partners, thereby improving planning capability and customer service. However, the logistics and freight transport industry is lagging somewhat behind other sectors in ICT diffusion. In relation to the latter point, it is important to note that the dissemination of ICT in logistics and supply chain management (SCM) is shifting the 3PL industry to an increasingly knowledge-intensive approach. In this process, the role of learning becomes more central and an assessment of the impact of future ICT learning needs for the logistics providers is a strategic imperative. The aim of this paper is to assess the impact of ICT on logistics and freight transport industry in Italy and Ireland, and to identify learning needs for more effective ICT adoption in 3PLs.\n""","1.0","""https://research.aston.ac.uk/portal/en/researchoutput/ict-adoption-by-logistics-service-providers(05518a55-a91c-4cdb-b005-87140873d5dd).html""","[-1.888803,52.487018]"
"""UCL""","""Iris Publication""","""http://discovery.ucl.ac.uk/1443593/\nAbstract\nThe empirical links between walking and urban health are well established. However, there is relatively little research quantifying the extent to which these links are affected by the transport system, especially by the presence of road infrastructure and traffic in the areas where people walk. This paper proposes two indicators for assessing the effects of the transport system on walking mobility and on associated health risks and opportunities in urban regions.   Exposure to roadside air pollution and noise may increase the risk of several diseases. The proposed indicator looks at the levels to which people are exposed to these risks when they walk around their homes. The modelling of this effect uses a geographic information system (GIS) and a large set of data (such as land use maps, business locations and satellite images) to identify daily walking destinations for the residents of each census unit, including workplaces, schools, and bus stops. The optimal pedestrian routes used to access these destinations are estimated using network analysis. Information on employment status and work and study locations and starting time is then overlaid with pollution maps for different times of day, estimating the exposures of different segments of the population.   Community severance (also known as the barrier effect) also has a potential negative impact on human health. This is because the presence of large infrastructure affects people's propensity for walking and for social interaction, two factors usually associated with good health. A sampling procedure is used to derive a set of destinations where the residents of the census unit walk to meet other people, assuming that the probability of travelling to each place is proportional to its population density. The indicator of severance in a census unit is defined as the population living in places that cannot be accessed by unless crossing a transport barrier. The effects of different barriers (limited-access motorways vs. other roads) are compared.   The distribution of the two indicators can be mapped and overlaid with the distribution of different groups, assessing the potential role of road transport in generating health inequalities. This is illustrated in an application for the Lisbon Metropolitan Area. The maps show that exposure to traffic pollution is especially severe in the central parts of the metropolitan area, which have large proportions of elderly people. A set of 'hotspots', areas faring poorly in both pollution exposure and community severance, is also identified. These areas are located in some of the main commuting corridors, and are characterized by high proportions of populations with low socioeconomic status and relatively high concentrations of slum areas.\nPublication data is maintained in RPS. Visit https://rps.ucl.ac.uk\n› More search options\n""","0.023545956","""http://iris.ucl.ac.uk/iris/publication/972389/1""",
"""Newcastle_University""","""Engaging City Stakeholders to Achieve Efficient and Environmentally Friendly Urban Freight Movements - Towards Innovative Freight and Logistics -                       Zunder                    - Wiley Online Library""","""Towards Innovative Freight and Logistics\nAdditional Information\nHow to Cite\nZunder , T., Aditjandra , P., Schoemaker , J., Laparidou , K., Vaghi , C. and Österle , I. (2016) Engaging City Stakeholders to Achieve Efficient and Environmentally Friendly Urban Freight Movements, in Towards Innovative Freight and Logistics (eds C. Blanquart, U. Clausen and B. Jacob), John Wiley & Sons, Inc., Hoboken, NJ, USA. doi: 10.1002/9781119307785.ch19\nPublication History\nPublished Online: 25 JUN 2016\nPublished Print: 27 MAY 2016\nISBN Information\nurban freight movements\nSummary\nThe chapter describes and analyzes the process of design and monitoring framework (DMF) application in three city regions in Europe: Como, Italy; Berlin, Germany; and Newcastle upon Tyne, UK. The three cities have been engaging with city stakeholders to address urban freight issues via a series of stakeholder workshops. Three separate DMF matrices have been completed which have demonstrated the different preferences of city stakeholders in engaging with clean urban freight solutions. The DMF is a known methodology for project design and monitoring used by international organizations such as the Asian Development Bank. The methodology is the core link between project design, implementation, and evaluation and the basis for the project performance management system (PPMS) used by the ADB. A public private partnership (PPP) is one of the effective transport policies being promoted to address urban freight transport issues.\n""","1.0","""http://onlinelibrary.wiley.com/doi/10.1002/9781119307785.ch19/summary?systemMessage=Wiley+Online+Library+usage+report+download+page+will+be+unavailable+on+Friday+24th+November+2017+at+21%3A00+EST+%2F+02.00+GMT+%2F+10%3A00+SGT+%28Saturday+25th+Nov+for+SGT+""","[-1.615713,54.98032]"
"""UCL""","""Iris Publication""","""http://discovery.ucl.ac.uk/1558381/\nAbstract\nBusy roads often become barriers to the movement of pedestrians and psychological border separating communities and creating gaps in the urban fabric. Local residents may avoid walking, with negative impacts in levels of physical activity and in the ability to access local facilities and social networks. The reduction of walking trips may also be compensated with an increase in the use of private vehicles, aggravating levels of noise and air pollution.   The Street Mobility project at University College London (http://www.ucl.ac.uk/street-mobility) set out to understand the impacts of busy roads on pedestrians. The project involved researchers from a variety of backgrounds working together with local communities and other stakeholders. The research focused on four areas around busy roads in England, and used five different methods:  * Informal mapping workshops revealed that people develop strategies to avoid certain parts of busy roads, such as major junctions * Street audits identified problems in pedestrian infrastructure, such as long waiting times at signalised crossings and poor hygiene and lighting in footbridges and underpasses. * Video surveys showed a high incidence of risky behaviours such as crossing away from designated facilities. * A mobility and wellbeing survey found that the volume of local traffic affected the ability to walk of local residents, with negative impacts on wellbeing * A stated preference survey found that the benefit of reducing the road width from 3 to 2 vehicles lanes is £1.39 per person per trip, the benefit of reducing traffic levels from high to medium is £0.94 and the benefit of reducing speed limits below 30mph is £0.49.  These methods were integrated into a toolkit that is available online (https://www.ucl.ac.uk/street-mobility/toolkit) that can be used by local authorities and local communities. Project members are currently discussing the possibility of incorporating some of the tools in national guidance documents for transport appraisal in the United Kingdom and working on research proposals to adapt the toolkit to the context of cities in other countries.\nPublication data is maintained in RPS. Visit https://rps.ucl.ac.uk\n› More search options\n""","0.023831462","""http://iris.ucl.ac.uk/iris/publication/1296983/1""",
"""King's_College_London""","""Efficient macroscopic urban traffic models for reducing congestion - Research Portal, King's College, London""","""Daniele Magazzeni ( Informatics , Planning )\nAbstract\nThe global growth in urbanisation increases the demand for services including road transport infrastructure, presenting challenges in terms of mobility. In this scenario, optimising the exploitation of urban road networks is a pivotal challenge. Existing urban traffic control approaches, based on complex mathematical models, can effectively deal with planned-Ahead events, but are not able to cope with unexpected situations -such as roads blocked due to car accidents or weather-related events- because of their huge computational requirements. Therefore, such unexpected situations are mainly dealt with manually, or by exploiting pre-computed policies. Our goal is to show the feasibility of using mixed discrete-continuous planning to deal with unexpected circumstances in urban traffic control. We present a PDDL+ formulation of urban traffic control, where continuous processes are used to model flows of cars, and show how planning can be used to efficiently reduce congestion of specified roads by controlling traffic light green phases. We present simulation results on two networks (one of them considers Manchester city centre) that demonstrate the effectiveness of the approach, compared with fixed-Time and reactive techniques.\n""","0.023831462","""https://kclpure.kcl.ac.uk/portal/en/publications/efficient-macroscopic-urban-traffic-models-for-reducing-congestion(7abd3cf0-9e53-43c0-8df7-22976e0738dc).html""","[-0.116938,51.510732]"
"""UCL""","""Iris Publication""","""http://discovery.ucl.ac.uk/1539599/\nAbstract\nCombating illicit trafficking of Special Nuclear Material may require the ability to image through electromagnetic shields. This is the case when the trafficking involves cargo containers. Thus, suitable detection techniques are required to penetrate a ferromagnetic enclosure. The present study considers techniques that employ an electromagnetic based principle of detection. It is generally assumed that a ferromagnetic metallic enclosure will effectively act as a Faraday cage to electromagnetic radiation and therefore screen any form of interrogating electromagnetic radiation from penetrating, thus denying the detection of any eventual hidden material. In contrast, we demonstrate that it is actually possible to capture magnetic images of a conductive object through a set of metallic ferromagnetic enclosures. This validates electromagnetic interrogation techniques as a potential detection tool for National Nuclear Security applications.\nPublication data is maintained in RPS. Visit https://rps.ucl.ac.uk\n› More search options\n""","1.0","""http://iris.ucl.ac.uk/iris/publication/1154017/1""",
"""University_of_Lancaster""","""Airfreight forwarder’s shipment planning under uncertainty - Research Portal | Lancaster University""","""English\nAbstract\nThis paper addresses the shipment planning problem with random processing times in intermodal logistics via transfer ports. Shipment activities are divided into two groups according to regional settings. Activity processing times in region A are assumed to be random while those in region B are deterministic. At the beginning (stage 1), the forwarder assigns agents to all job activities (planning decision). In case a shipment delay is observed, an in-process adjustment (recourse decision) is implemented (stage 2). A two-stage stochastic programming model is established and an illustrative example is discussed. Managerial insights are presented in a simulation study.\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/airfreight-forwarders-shipment-planning-under-uncertainty(16aaca3f-7423-4df4-b9d6-667c25b553cc).html""","[-2.787729,54.010394]"
"""Cranfield_University""","""An optimal age–usage maintenance strategy containing a failure penalty for application to railway tracksProceedings of the Institution of Mechanical Engineers, Part F: Journal of Rail and Rapid Transit - Mahmood Shafiee, Michael Patriksson, Stefanka Chukova, 2016""","""Trafikverket. Annual report 2011, http://publikationswebbutik.vv.se/upload/6814/2012_083_swedish_transport_administration_annual_report_2011.pdf (accessed 13 November 2013). Google Scholar\n2.\nRing H. Aims, models and powers of rail regulators: the views of the regulated companies. Presented at The workshop on rail transport regulation, Florence, Italy, 15 November 2010. Google Scholar\n3.\nPatra AP. Maintenance decision support models for railway infrastructure using RAMS & LCC analyses. PhD Thesis, Luleå University of Technology, Sweden, 2009. Google Scholar\n4.\nKumar S. Reliability analysis and cost modeling of degrading systems. PhD Thesis, Luleå University of Technology, Sweden, 2008. Google Scholar\n5.\nRahman A and Chattopadhyay G. Modelling cost of maintenance contract for rail infrastructure. In: Proceedings of the international conference on industrial engineering and operations management, Dhaka, Bangladesh. 9–10 January 2010. Google Scholar\n6.\nHolmgren, M. Maintenance-related losses at the Swedish Rail. J Qual Maint Engng 2005; 11: 5–18. Google Scholar , Crossref\n7.\nStenbeck, T. Quantifying effects of incentives in a rail maintenance performance-based contract. J Construct Engng Mngmnt 2008; 134: 265–272. Google Scholar , Crossref\n8.\nHo, TK, Chi, YL, Ferreira, L. Evaluation of maintenance schedules on railway traction power systems. Proc IMechE, Part F: J Rail Rapid Transit 2006; 220(2): 91–102. Google Scholar , Link\n9.\nAndrade, AR, Teixeira, PF. Biobjective optimization model for maintenance and renewal decisions related to rail track geometry. Transport Res Record: J Transport Res Board 2011; 2261: 163–170. Google Scholar , Crossref\n10.\nVale, C, Ribeiro, IM, Calcada, R. Integer programming to optimize tamping in railway tracks as preventive maintenance. J Transport Engng 2012; 138(1): 123–131. Google Scholar , Crossref\n11.\nBevan, A, Molyneux-Berry, P, Mills, S. Optimisation of wheelset maintenance using whole-system cost modelling. Proc IMechE, Part F: J Rail Rapid Transit 2013; 227(6): 594–608. Google Scholar , Link\n12.\nArasteh-khouy, I, Schunnesson, H, Juntti, U. Evaluation of track geometry maintenance for heavy haul railroad in Sweden: a case study. Proc IMechE, Part F: J Rail Rapid Transit 2014; 228(5): 496–503. Google Scholar , Link\n13.\nArasteh-khouy, I, Larsson-Kråik, PO, Nissen, A. Optimization of track geometry inspection interval. Proc IMechE, Part F: J Rail Rapid Transit 2014; 228(5): 546–556. Google Scholar , Link\n14.\nHokstad, P, Langseth, H, Lindqvist, BH, Vatn, J. Failure modelling and maintenance optimization for a railway line. Int J Perform Engng 2005; 1(1): 51–64. Google Scholar\n15.\nReddy, V, Chattopadhyay, G, Larsson-Kråik, PO, Hargreaves, DJ. Modelling and analysis of rail maintenance cost. Int J Prod Econ 2007; 105(2): 475–482. Google Scholar , Crossref\n16.\nMeier-Hirmer, C, Riboulet, G, Sourget, F, Roussignol, M. Maintenance optimization for a system with a gamma deterioration process and intervention delay: application to track maintenance. Proc IMechE, Part O: J Risk Reliab 2009; 223(3): 189–198. Google Scholar , Abstract\n17.\nBouillaut, L, Francois, O, Dubois, S. Optimal metro-rail maintenance strategy using multi-nets modelling. Int J Perform Engng 2012; 8(1): 77–90. Google Scholar\n18.\nPrescott, D, Andrews, J. A track ballast maintenance and inspection model for a rail network. Proc IMechE, Part O: J Risk Reliab 2013; 227(3): 251–266. Google Scholar , Abstract\n19.\nArasteh-khouy, I, Larsson-Kråik, PO, Nissen, A. Geometrical degradation of railway turnouts: a case study from Swedish heavy haul railroad. Proc IMechE, Part F: J Rail Rapid Transit 2013. DOI: 10.1177/0954409713503320. Google Scholar\n20.\nNakagawa, T. Shock and damage models in reliability theory, London, UK: Springer, 2007. Google Scholar\n21.\nSinghai R, Joshi SD and Bhatt RKP. NHPP process associated with heavy tail interarrivals in network traffic. In: Proceedings of the 15th international conference on software, telecommunications and computer networks, Split, Dubrovnik, Croatia, 27–29 September 2007. Google Scholar\n22.\nNakagawa, T. Advanced reliability models and maintenance policies, London, UK: Springer, 2008, pp. 111–111. Google Scholar\n23.\nRoss, SM. Applied probability models with optimization applications, San Francisco, CA: Holden-Day, 1970, pp. 52–52. Google Scholar\n24.\nShafiee M and Chukova S. Maintenance models in warranty: A literature review. European Journal of Operational Research 2013; 229(3): 561–572. Google Scholar\n25.\nTinga, T. Application of physical failure models to enable usage and load based maintenance. Reliab Engng Syst Saf 2010; 95(10): 1061–1075. Google Scholar , Crossref\n26.\nArasteh khouy I. Cost-effective maintenance of railway track geometry. PhD Thesis, Lulea University of Technology, Sweden, 2013. Google Scholar\n27.\nSchöch, W, Frick, A. Optimizing rail grinding strategies on the Malmbanan. Railw Gaz Int 2012; 168(1): 46–46. Google Scholar\n28.\nNordmark, T, Larsson-Kraik, P-O. Managing rail degradation on the Malmbanan. Railw Gaz Int 2007; 163(6): 46–46. Google Scholar\n29.\nPatra, AP, Söderholm, P, Kumar, U. Uncertainty estimation in railway track life-cycle cost: a case study from Swedish National Rail Administration. Proc IMechE, Part F: J Rail Rapid Transit 2009; 223(3): 285–293. Google Scholar , Link\n30.\nReddy V. Modelling and analysis of rail grinding & lubrication strategies for controlling rolling contact fatigue (RCF) and rail wear. Master’s Thesis, Queensland University of Technology, Australia, 2004. Google Scholar\n31.\nKumar S. A study of the rail degradation process to predict rail breaks. Licentiate Thesis, Lulea University of Technology, Sweden, 2006. Google Scholar\n32.\nWalck, C. Handbook on statistical distributions for experimentalists, Stockholm, Sweden: University of Stockholm Press, 2007. Google Scholar\n33.\nLawless, JF. Statistical models and methods for lifetime data, New York, NY: John Wiley & Sons, 1982. Google Scholar\n34.\nHosmer, DW, Lemeshow, S. Applied logistic regession, Second ed. New York, NY: John Wiley & Sons, 2000. Google Scholar , Crossref\n35.\nKim J. Iterated grid search algorithm on unimodal criteria. PhD Thesis, Virginia Polytechnic Institute and State University, Blacksburg, VA,USA, 1997. Google Scholar\nVol 230, Issue 2, 2016\nConclusions and topics for future research\nFunding\n""","1.0","""http://journals.sagepub.com/doi/10.1177/0954409714543337""","[-0.629225,52.074389]"
"""University_of_Aberdeen""","""Integration of TESLA and FLUTE over satellite networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/5286405/""","[-2.099122,57.165019]"
"""Queen's_University_Belfast""","""On-off based charging strategies for EVs connected to a Low Voltage distributon network - Queen's University Belfast Research Portal - Research Directory & Institutional Repository for QUB""","""On-off based charging strategies for EVs connected to a Low Voltage distributon network\nResearch output: Chapter in Book/Report/Conference proceeding › Conference contribution\nPublished\nView graph of relations\nThe development of appropriate Electric Vehicle (EV) charging strategies has been identified as an effective way to accommodate an increasing number of EVs on Low Voltage (LV) distribution networks. Most research studies to date assume that future charging facilities will be capable of regulating charge rates continuously, while very few papers consider the more realistic situation of EV chargers that support only on-off charging functionality. In this work, a distributed charging algorithm applicable to on-off based charging systems is presented. Then, a modified version of the algorithm is proposed to incorporate real power system constraints. Both algorithms are compared with uncontrolled and centralized charging strategies from the perspective of both utilities and customers. © 2013 IEEE.\nDOI\n""","1.0","""http://pure.qub.ac.uk/portal/en/publications/onoff-based-charging-strategies-for-evs-connected-to-a-low-voltage-distributon-network(07914072-5bbc-406f-964e-3088dfc9bb19).html""","[-5.934759,54.583863]"
"""Imperial_College_London""","""Planning the Location of Intermodal Freight Hubs: an Agent Based Approach - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","2.9745293","""http://ieeexplore.ieee.org/document/4238987/""","[-0.178219,51.500505]"
